event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per
UFC Fight Night: Lewis vs. Teixeira,7b03d9df5910917d,46bc1338a50cbeac,Lauren Murphy,729d4bd5a6cd0a97,Eduarda Moura,de594b35c45c2e9a,women's flyweight,0,Decision - Unanimous,3,300,3.0,Blake Grice,0.0,38.0,145.0,26.0,67.0,179.0,37.0,2.0,9.0,22.0,2.0,63.0,38.0,144.0,26.0,0.0,0.0,,0.0,1.0,0.0,34.0,140.0,24.0,4.0,5.0,80.0,0.0,0.0,,100.0,0.0,0.0,89.0,10.0,0.0,0.0,64.0,235.0,27.0,74.0,248.0,30.0,2.0,3.0,66.0,0.0,182.0,52.0,221.0,24.0,1.0,2.0,50.0,11.0,12.0,92.0,64.0,234.0,27.0,0.0,0.0,,0.0,1.0,0.0,81.0,1.0,17.0,100.0,0.0,0.0
UFC Fight Night: Lewis vs. Teixeira,7b03d9df5910917d,7f33fbdc35afd721,Mitch Ramirez,e99eb0ef25885de5,Mike Davis,fb3e61720be4690c,lightweight,0,KO/TKO,2,248,3.0,Justin Brown,0.0,51.0,111.0,45.0,57.0,118.0,48.0,0.0,2.0,0.0,0.0,5.0,27.0,85.0,32.0,8.0,10.0,80.0,16.0,16.0,100.0,46.0,105.0,44.0,5.0,6.0,83.0,0.0,0.0,,52.0,15.0,31.0,90.0,9.0,0.0,1.0,47.0,77.0,61.0,58.0,94.0,62.0,1.0,2.0,50.0,2.0,262.0,29.0,53.0,55.0,15.0,20.0,75.0,3.0,4.0,75.0,44.0,74.0,59.0,0.0,0.0,,3.0,3.0,100.0,61.0,31.0,6.0,93.0,0.0,6.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,426a69e343822ab3,Mateusz Rebecki,849c5d9979df5357,Chris Duncan,fd406a32a6fb3a29,lightweight,0,Decision - Unanimous,3,300,3.0,Kerry Hatley,0.0,114.0,267.0,42.0,123.0,278.0,44.0,2.0,6.0,33.0,0.0,83.0,88.0,235.0,37.0,7.0,13.0,54.0,19.0,19.0,100.0,104.0,256.0,41.0,10.0,11.0,91.0,0.0,0.0,,77.0,6.0,16.0,91.0,8.0,0.0,0.0,92.0,222.0,41.0,95.0,225.0,42.0,0.0,1.0,0.0,0.0,27.0,67.0,181.0,37.0,20.0,35.0,56.0,5.0,6.0,83.0,85.0,214.0,40.0,7.0,8.0,88.0,0.0,0.0,,72.0,21.0,5.0,92.0,7.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,282c8c6c1ed82bfb,Tatsuro Taira,4461d7e47375a895,HyunSung Park,b671bdf981ad527d,flyweight,0,Submission,2,66,5.0,Mark Smith,1.0,7.0,11.0,63.0,13.0,20.0,65.0,4.0,5.0,80.0,1.0,281.0,6.0,10.0,60.0,0.0,0.0,,1.0,1.0,100.0,4.0,7.0,56.0,0.0,0.0,,3.0,4.0,75.0,85.0,0.0,14.0,57.0,0.0,42.0,0.0,3.0,9.0,33.0,15.0,21.0,71.0,0.0,0.0,,0.0,0.0,1.0,6.0,17.0,0.0,0.0,,2.0,3.0,67.0,2.0,7.0,28.0,0.0,1.0,0.0,1.0,1.0,100.0,33.0,0.0,66.0,66.0,0.0,33.0
UFC Fight Night: Lewis vs. Teixeira,7b03d9df5910917d,120d66cb0da0f3c3,Fatima Kline,745fa7b605f8e2da,Melissa Martinez,3f4c3bc822bea45d,women's strawweight,0,KO/TKO,3,156,3.0,Jimmy Neely,1.0,92.0,181.0,50.0,95.0,187.0,51.0,0.0,2.0,0.0,0.0,40.0,57.0,132.0,43.0,26.0,35.0,74.0,9.0,14.0,64.0,75.0,160.0,47.0,12.0,14.0,86.0,5.0,7.0,71.0,61.0,28.0,9.0,81.0,13.0,5.0,0.0,44.0,119.0,36.0,52.0,129.0,40.0,0.0,0.0,,0.0,32.0,23.0,89.0,26.0,15.0,18.0,83.0,6.0,12.0,50.0,44.0,118.0,37.0,0.0,1.0,0.0,0.0,0.0,,52.0,34.0,13.0,100.0,0.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,878941394f9e3538,Elves Brener,48a9a128784d53d1,Esteban Ribovics,323d4ca260dfa0ba,lightweight,0,Decision - Unanimous,3,300,3.0,Chris Tognoni,0.0,118.0,250.0,47.0,123.0,256.0,48.0,0.0,9.0,0.0,0.0,0.0,88.0,211.0,42.0,15.0,23.0,65.0,15.0,16.0,94.0,118.0,248.0,48.0,0.0,2.0,0.0,0.0,0.0,,74.0,12.0,12.0,100.0,0.0,0.0,0.0,122.0,281.0,43.0,123.0,284.0,43.0,0.0,0.0,,0.0,62.0,86.0,233.0,37.0,23.0,29.0,79.0,13.0,19.0,68.0,114.0,268.0,43.0,0.0,0.0,,8.0,13.0,62.0,70.0,18.0,10.0,93.0,0.0,6.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,ac57250e3de89d5d,Neil Magny,84b3e7d38f2d2ec5,Elizeu Zaleski dos Santos,8adcbd525fab8d9b,welterweight,0,KO/TKO,2,279,3.0,Mark Smith,0.0,42.0,67.0,62.0,80.0,113.0,71.0,2.0,3.0,66.0,0.0,79.0,38.0,61.0,62.0,4.0,4.0,100.0,0.0,2.0,0.0,19.0,43.0,44.0,3.0,3.0,100.0,20.0,21.0,95.0,90.0,9.0,0.0,45.0,7.0,47.0,0.0,20.0,42.0,47.0,42.0,69.0,61.0,1.0,5.0,20.0,0.0,280.0,5.0,24.0,21.0,4.0,5.0,80.0,11.0,13.0,85.0,17.0,38.0,45.0,3.0,4.0,75.0,0.0,0.0,,25.0,20.0,55.0,85.0,15.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,111e66eb922449e4,Danny Silva,d964a59c48381cb6,Kevin Vallejos,239d8e5359022f3b,featherweight,0,Decision - Unanimous,3,300,3.0,Chris Tognoni,0.0,69.0,164.0,42.0,73.0,168.0,43.0,1.0,9.0,11.0,0.0,22.0,51.0,135.0,38.0,12.0,17.0,71.0,6.0,12.0,50.0,68.0,160.0,42.0,1.0,4.0,25.0,0.0,0.0,,73.0,17.0,8.0,98.0,1.0,0.0,0.0,90.0,229.0,39.0,90.0,230.0,39.0,2.0,5.0,40.0,0.0,74.0,60.0,184.0,33.0,27.0,41.0,66.0,3.0,4.0,75.0,81.0,217.0,37.0,9.0,12.0,75.0,0.0,0.0,,66.0,30.0,3.0,90.0,10.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,c62ed8a6002b5360,Karol Rosa,351c4ec637380ad5,Nora Cornolle,f2b3f4ef3f780168,women's bantamweight,0,Decision - Unanimous,3,300,3.0,Kerry Hatley,0.0,33.0,58.0,56.0,190.0,224.0,85.0,2.0,3.0,66.0,2.0,685.0,25.0,47.0,53.0,6.0,8.0,75.0,2.0,3.0,67.0,14.0,35.0,40.0,6.0,6.0,100.0,13.0,17.0,76.0,75.0,18.0,6.0,42.0,18.0,39.0,0.0,27.0,47.0,57.0,75.0,98.0,77.0,0.0,0.0,,0.0,0.0,15.0,33.0,45.0,4.0,4.0,100.0,8.0,10.0,80.0,17.0,36.0,47.0,10.0,11.0,91.0,0.0,0.0,,55.0,14.0,29.0,62.0,37.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,b3c695728e177fd4,Nick Klein,7eaa5e31c2dd86aa,Andrey Pulyaev,22e07d3da1aa3475,middleweight,0,KO/TKO,2,91,3.0,Chris Tognoni,0.0,10.0,21.0,47.0,19.0,33.0,57.0,4.0,7.0,57.0,1.0,285.0,5.0,13.0,38.0,5.0,8.0,62.0,0.0,0.0,,3.0,11.0,27.0,7.0,10.0,70.0,0.0,0.0,,50.0,50.0,0.0,30.0,70.0,0.0,1.0,23.0,31.0,74.0,30.0,38.0,79.0,0.0,0.0,,0.0,2.0,15.0,22.0,68.0,8.0,9.0,89.0,0.0,0.0,,12.0,18.0,67.0,9.0,11.0,82.0,2.0,2.0,100.0,65.0,34.0,0.0,52.0,39.0,8.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,eeeffa7f514e0c0e,Rinya Nakamura,d8c811df0386d5e8,Nathan Fletcher,a2d342ffc83913ed,bantamweight,0,KO/TKO,1,62,3.0,Kerry Hatley,1.0,12.0,19.0,63.0,12.0,19.0,63.0,0.0,0.0,,0.0,2.0,6.0,13.0,46.0,4.0,4.0,100.0,2.0,2.0,100.0,8.0,15.0,53.0,0.0,0.0,,4.0,4.0,100.0,50.0,33.0,16.0,66.0,0.0,33.0,0.0,3.0,7.0,42.0,3.0,7.0,43.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,2.0,5.0,40.0,3.0,7.0,43.0,0.0,0.0,,0.0,0.0,,0.0,33.0,66.0,100.0,0.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,d98d6b2c13557a87,Piera Rodriguez,e375cb5caf4717b6,Ketlen Souza,8bd4200561c77a62,women's strawweight,0,Decision - Split,3,300,3.0,Chris Tognoni,0.0,64.0,150.0,42.0,81.0,171.0,47.0,7.0,10.0,70.0,0.0,276.0,28.0,92.0,30.0,23.0,37.0,62.0,13.0,21.0,62.0,48.0,126.0,38.0,16.0,24.0,67.0,0.0,0.0,,43.0,35.0,20.0,75.0,25.0,0.0,0.0,56.0,103.0,54.0,86.0,139.0,62.0,0.0,3.0,0.0,0.0,101.0,29.0,72.0,40.0,10.0,13.0,77.0,17.0,18.0,94.0,48.0,92.0,52.0,8.0,11.0,73.0,0.0,0.0,,51.0,17.0,30.0,85.0,14.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,a1afc16e21d1a807,Rafael Fiziev,c814b4c899793af6,Ignacio Bahamondes,e4a47b07044ddd72,lightweight,0,Decision - Unanimous,3,300,3.0,Marc Goddard,0.0,62.0,113.0,54.0,87.0,141.0,62.0,4.0,4.0,100.0,0.0,103.0,31.0,72.0,43.0,25.0,34.0,74.0,6.0,7.0,86.0,52.0,96.0,54.0,5.0,7.0,71.0,5.0,10.0,50.0,50.0,40.0,9.0,83.0,8.0,8.0,0.0,50.0,147.0,34.0,62.0,165.0,38.0,0.0,2.0,0.0,0.0,73.0,23.0,108.0,21.0,13.0,17.0,76.0,14.0,22.0,64.0,47.0,139.0,34.0,3.0,8.0,38.0,0.0,0.0,,46.0,26.0,28.0,94.0,6.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,45781930d64da456,Rodolfo Vieira,260e9e0d4954aea6,Tresean Gore,147e70aa6cc48cfc,middleweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,0.0,89.0,159.0,55.0,96.0,169.0,56.0,1.0,14.0,7.0,0.0,194.0,51.0,118.0,43.0,22.0,25.0,88.0,16.0,16.0,100.0,87.0,155.0,56.0,2.0,4.0,50.0,0.0,0.0,,57.0,24.0,17.0,97.0,2.0,0.0,0.0,41.0,114.0,35.0,50.0,125.0,40.0,0.0,0.0,,0.0,2.0,22.0,88.0,25.0,4.0,10.0,40.0,15.0,16.0,94.0,41.0,114.0,36.0,0.0,0.0,,0.0,0.0,,53.0,9.0,36.0,100.0,0.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,07c2af68b6dbc4ec,Austin Bashi,d3f89fa685bd8420,John Yannis,450bcab0968562c4,featherweight,0,Submission,1,219,3.0,Mark Smith,0.0,2.0,7.0,28.0,48.0,67.0,72.0,1.0,1.0,100.0,1.0,173.0,2.0,7.0,28.0,0.0,0.0,,0.0,0.0,,2.0,6.0,33.0,0.0,0.0,,0.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,9.0,22.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
UFC Fight Night: Taira vs. Park,f2c934689243fe4e,b47db03affb279c3,Rafael Estevam,83455a9d17f57dae,Felipe Bunes,53c10176e3bc7416,flyweight,0,Decision - Unanimous,3,300,3.0,Kerry Hatley,0.0,33.0,70.0,47.0,128.0,204.0,63.0,5.0,9.0,55.0,0.0,642.0,22.0,50.0,44.0,5.0,14.0,36.0,6.0,6.0,100.0,25.0,57.0,44.0,1.0,1.0,100.0,7.0,12.0,57.0,66.0,15.0,18.0,75.0,3.0,21.0,0.0,26.0,56.0,46.0,38.0,75.0,51.0,0.0,1.0,0.0,2.0,3.0,15.0,39.0,38.0,5.0,11.0,45.0,6.0,6.0,100.0,25.0,54.0,46.0,1.0,2.0,50.0,0.0,0.0,,57.0,19.0,23.0,96.0,3.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,36ec204f47e4d613,Tofiq Musayev,ae81a3ac7b260411,Myktybek Orolbai,bf2c8e01b07d3eb1,catch weight,0,Submission,1,275,3.0,Rich Mitchell,0.0,2.0,6.0,33.0,17.0,23.0,74.0,0.0,0.0,,0.0,12.0,0.0,4.0,0.0,2.0,2.0,100.0,0.0,0.0,,2.0,6.0,33.0,0.0,0.0,,0.0,0.0,,0.0,100.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,28.0,15.0,25.0,60.0,3.0,5.0,60.0,1.0,220.0,2.0,7.0,28.0,0.0,0.0,,0.0,0.0,,1.0,4.0,25.0,0.0,0.0,,1.0,3.0,33.0,100.0,0.0,0.0,50.0,0.0,50.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,03bc32bdb5a33496,Jamahal Hill,5444c5a201d3ee5a,Khalil Rountree Jr.,749f572d1d3161fb,light heavyweight,0,Decision - Unanimous,5,300,5.0,Herb Dean,0.0,69.0,172.0,40.0,70.0,173.0,40.0,0.0,0.0,,0.0,0.0,47.0,142.0,33.0,7.0,12.0,57.0,15.0,18.0,83.0,68.0,170.0,40.0,0.0,1.0,0.0,1.0,1.0,100.0,68.0,10.0,21.0,98.0,0.0,1.0,1.0,102.0,181.0,56.0,102.0,181.0,56.0,0.0,0.0,,0.0,0.0,30.0,91.0,33.0,42.0,54.0,78.0,30.0,36.0,83.0,102.0,181.0,56.0,0.0,0.0,,0.0,0.0,,29.0,41.0,29.0,100.0,0.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,7513a00037094075,Nazim Sadykhov,ff62013d2fce6d13,Nikolas Motta,37f560436d745c18,lightweight,0,KO/TKO,2,257,3.0,Lukasz Bosacki,1.0,93.0,150.0,62.0,102.0,161.0,63.0,0.0,1.0,0.0,0.0,89.0,60.0,114.0,53.0,25.0,27.0,93.0,8.0,9.0,89.0,58.0,109.0,53.0,33.0,38.0,87.0,2.0,3.0,67.0,64.0,26.0,8.0,62.0,35.0,2.0,1.0,66.0,157.0,42.0,76.0,168.0,45.0,0.0,0.0,,0.0,16.0,46.0,136.0,34.0,16.0,16.0,100.0,4.0,5.0,80.0,54.0,135.0,40.0,12.0,22.0,55.0,0.0,0.0,,69.0,24.0,6.0,81.0,18.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,8e5744c664fec3e9,Curtis Blaydes,fa6796c55d6c5440,Rizvan Kuniev,739fd4fbb5d862f4,heavyweight,0,Decision - Split,3,300,3.0,Herb Dean,0.0,56.0,95.0,58.0,101.0,143.0,71.0,2.0,15.0,13.0,0.0,321.0,34.0,71.0,48.0,3.0,4.0,75.0,19.0,20.0,95.0,44.0,82.0,54.0,12.0,13.0,92.0,0.0,0.0,,60.0,5.0,33.0,78.0,21.0,0.0,0.0,45.0,108.0,41.0,58.0,125.0,46.0,0.0,0.0,,0.0,26.0,38.0,100.0,38.0,4.0,5.0,80.0,3.0,3.0,100.0,35.0,93.0,38.0,10.0,15.0,67.0,0.0,0.0,,84.0,8.0,6.0,77.0,22.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,fff3218758c513b8,Daria Zhelezniakova,07047eb7d17fb0a2,Melissa Mullins,bd532e9a2b93870c,women's bantamweight,0,Decision - Unanimous,3,300,3.0,Rich Mitchell,0.0,99.0,223.0,44.0,103.0,228.0,45.0,0.0,0.0,,0.0,0.0,67.0,172.0,39.0,32.0,51.0,63.0,0.0,0.0,,98.0,220.0,45.0,1.0,3.0,33.0,0.0,0.0,,67.0,32.0,0.0,98.0,1.0,0.0,0.0,64.0,148.0,43.0,77.0,165.0,47.0,3.0,6.0,50.0,0.0,175.0,43.0,124.0,35.0,12.0,14.0,86.0,9.0,10.0,90.0,61.0,144.0,42.0,3.0,3.0,100.0,0.0,1.0,0.0,67.0,18.0,14.0,95.0,4.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,e512b80bbaea36c2,Seokhyeon Ko,4a07b1988477502c,Oban Elliott,6b56e94a59b7b134,welterweight,0,Decision - Unanimous,3,300,3.0,Herb Dean,0.0,33.0,61.0,54.0,80.0,127.0,63.0,6.0,9.0,66.0,1.0,615.0,25.0,51.0,49.0,5.0,6.0,83.0,3.0,4.0,75.0,14.0,32.0,44.0,3.0,6.0,50.0,16.0,23.0,70.0,75.0,15.0,9.0,42.0,9.0,48.0,0.0,10.0,31.0,32.0,19.0,40.0,47.0,0.0,2.0,0.0,0.0,104.0,2.0,20.0,10.0,6.0,8.0,75.0,2.0,3.0,67.0,9.0,30.0,30.0,1.0,1.0,100.0,0.0,0.0,,20.0,60.0,20.0,90.0,10.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,19764211af05674c,Muhammad Naimov,8d11d9c13e2ccdf7,Bogdan Grad,fb37795db81f93f3,featherweight,0,Decision - Unanimous,3,300,3.0,Marc Goddard,0.0,18.0,54.0,33.0,70.0,119.0,59.0,1.0,3.0,33.0,1.0,173.0,11.0,45.0,24.0,3.0,3.0,100.0,4.0,6.0,67.0,16.0,50.0,32.0,2.0,4.0,50.0,0.0,0.0,,61.0,16.0,22.0,88.0,11.0,0.0,0.0,31.0,64.0,48.0,49.0,88.0,56.0,3.0,10.0,30.0,0.0,309.0,7.0,30.0,23.0,14.0,19.0,74.0,10.0,15.0,67.0,18.0,46.0,39.0,13.0,18.0,72.0,0.0,0.0,,22.0,45.0,32.0,58.0,41.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,2bfc0212f2cae65b,Irina Alekseeva,103e2e33a60683e1,Klaudia Sygula,9f5e3c20ce40b344,women's bantamweight,0,Decision - Unanimous,3,300,3.0,Lukasz Bosacki,0.0,63.0,178.0,35.0,74.0,200.0,37.0,0.0,0.0,,0.0,103.0,35.0,121.0,28.0,16.0,31.0,52.0,12.0,26.0,46.0,58.0,170.0,34.0,5.0,8.0,62.0,0.0,0.0,,55.0,25.0,19.0,92.0,7.0,0.0,0.0,101.0,181.0,55.0,156.0,248.0,63.0,1.0,2.0,50.0,0.0,135.0,63.0,133.0,47.0,21.0,30.0,70.0,17.0,18.0,94.0,93.0,171.0,54.0,5.0,6.0,83.0,3.0,4.0,75.0,62.0,20.0,16.0,92.0,4.0,2.0
UFC Fight Night: Machado Garry vs. Prates,b2e3aca4cd363477,633f4b5ec767769d,Ian Machado Garry,442c9011034ae1fd,Carlos Prates,7ee0fd831c0fe7c3,welterweight,0,Decision - Unanimous,5,300,5.0,Dan Miragliotta,0.0,126.0,242.0,52.0,141.0,259.0,54.0,4.0,19.0,21.0,0.0,189.0,86.0,185.0,46.0,17.0,28.0,61.0,23.0,29.0,79.0,120.0,231.0,52.0,2.0,6.0,33.0,4.0,5.0,80.0,68.0,13.0,18.0,95.0,1.0,3.0,0.0,63.0,129.0,48.0,64.0,132.0,48.0,0.0,0.0,,0.0,106.0,38.0,97.0,39.0,16.0,21.0,76.0,9.0,11.0,82.0,50.0,114.0,44.0,1.0,2.0,50.0,12.0,13.0,92.0,60.0,25.0,14.0,79.0,1.0,19.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,8c140756bf43dcc2,Tagir Ulanbekov,f00ac08ab056af5d,Azat Maksum,7f1bf0c255ec8756,flyweight,0,Decision - Unanimous,3,300,3.0,Rich Mitchell,0.0,68.0,118.0,57.0,78.0,134.0,57.0,0.0,8.0,0.0,1.0,222.0,56.0,104.0,54.0,11.0,12.0,92.0,1.0,2.0,50.0,57.0,105.0,54.0,11.0,13.0,85.0,0.0,0.0,,82.0,16.0,1.0,83.0,16.0,0.0,0.0,62.0,159.0,38.0,76.0,177.0,43.0,3.0,7.0,42.0,0.0,56.0,40.0,127.0,31.0,20.0,30.0,67.0,2.0,2.0,100.0,45.0,133.0,34.0,17.0,26.0,65.0,0.0,0.0,,64.0,32.0,3.0,72.0,27.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,a12d3a6c8aaf87ca,Hamdy Abdelwahab,3329d692aea4dc28,Mohammed Usman,da7f113b5ea39c43,heavyweight,0,Decision - Unanimous,3,300,3.0,Marc Goddard,0.0,55.0,123.0,44.0,55.0,124.0,44.0,0.0,1.0,0.0,0.0,2.0,34.0,97.0,35.0,10.0,13.0,77.0,11.0,13.0,85.0,55.0,123.0,45.0,0.0,0.0,,0.0,0.0,,61.0,18.0,20.0,100.0,0.0,0.0,0.0,86.0,179.0,48.0,86.0,179.0,48.0,0.0,4.0,0.0,0.0,0.0,44.0,123.0,36.0,41.0,54.0,76.0,1.0,2.0,50.0,86.0,179.0,48.0,0.0,0.0,,0.0,0.0,,51.0,47.0,1.0,100.0,0.0,0.0
UFC Fight Night: Hill vs. Rountree Jr.,400c7b43c86d27d3,5fcf18bcd2a020f1,Ismail Naurdiev,6a96ad1bc34fb113,JunYong Park,285ae0b4a68221f4,middleweight,0,Decision - Unanimous,3,300,3.0,Lukasz Bosacki,0.0,76.0,153.0,49.0,84.0,164.0,51.0,1.0,2.0,50.0,0.0,85.0,44.0,104.0,42.0,25.0,39.0,64.0,7.0,10.0,70.0,67.0,132.0,51.0,8.0,17.0,47.0,1.0,4.0,25.0,57.0,32.0,9.0,88.0,10.0,1.0,0.0,45.0,109.0,41.0,92.0,187.0,49.0,2.0,8.0,25.0,1.0,399.0,41.0,102.0,40.0,4.0,7.0,56.0,0.0,0.0,,38.0,96.0,40.0,4.0,10.0,40.0,3.0,3.0,100.0,91.0,8.0,0.0,84.0,8.0,6.0
UFC Fight Night: Machado Garry vs. Prates,b2e3aca4cd363477,4072abf0b0c179f2,Giga Chikadze,9560ff14eb3129f7,David Onama,ffe9703408fb5964,featherweight,0,Decision - Unanimous,3,300,3.0,Keith Peterson,0.0,43.0,91.0,47.0,71.0,127.0,56.0,0.0,0.0,,0.0,0.0,23.0,66.0,35.0,8.0,11.0,73.0,12.0,14.0,86.0,40.0,88.0,45.0,2.0,2.0,100.0,1.0,1.0,100.0,53.0,18.0,27.0,93.0,4.0,2.0,0.0,49.0,87.0,56.0,72.0,127.0,56.0,3.0,3.0,100.0,0.0,375.0,29.0,55.0,53.0,1.0,6.0,17.0,19.0,26.0,73.0,38.0,75.0,51.0,1.0,1.0,100.0,10.0,11.0,91.0,59.0,2.0,38.0,77.0,2.0,20.0
UFC Fight Night: Machado Garry vs. Prates,b2e3aca4cd363477,62fbdd4f0bcd3c2a,Ikram Aliskerov,b07aed698fba8624,Andre Muniz,886264a0c9f4ea5e,middleweight,0,KO/TKO,1,294,3.0,Jason Herzog,1.0,44.0,68.0,64.0,55.0,80.0,69.0,0.0,0.0,,0.0,32.0,26.0,46.0,56.0,10.0,13.0,77.0,8.0,9.0,89.0,25.0,44.0,56.0,1.0,1.0,100.0,18.0,23.0,78.0,59.0,22.0,18.0,56.0,2.0,40.0,0.0,16.0,36.0,44.0,16.0,36.0,44.0,0.0,1.0,0.0,0.0,0.0,6.0,23.0,26.0,6.0,9.0,67.0,4.0,4.0,100.0,16.0,36.0,44.0,0.0,0.0,,0.0,0.0,,37.0,37.0,25.0,100.0,0.0,0.0
UFC Fight Night: Machado Garry vs. Prates,b2e3aca4cd363477,a526a72ade275f46,Anthony Smith,d4c9dcd330403612,Zhang Mingyang,8a65fd9ba31fd3f7,light heavyweight,0,KO/TKO,1,243,3.0,Jason Herzog,0.0,10.0,21.0,47.0,11.0,22.0,50.0,0.0,1.0,0.0,0.0,16.0,8.0,18.0,44.0,2.0,3.0,67.0,0.0,0.0,,10.0,21.0,48.0,0.0,0.0,,0.0,0.0,,80.0,20.0,0.0,100.0,0.0,0.0,0.0,63.0,81.0,77.0,76.0,97.0,78.0,0.0,0.0,,0.0,88.0,42.0,58.0,72.0,6.0,8.0,75.0,15.0,15.0,100.0,35.0,46.0,76.0,3.0,4.0,75.0,25.0,31.0,81.0,66.0,9.0,23.0,55.0,4.0,39.0
UFC Fight Night: Machado Garry vs. Prates,b2e3aca4cd363477,fbf83609dc96f32e,Randy Brown,c6aee362c7a7d482,Nicolas Dalby,9d19d9e4aa2662e8,welterweight,0,KO/TKO,2,99,3.0,Keith Peterson,1.0,54.0,114.0,47.0,58.0,118.0,49.0,0.0,0.0,,0.0,3.0,45.0,103.0,44.0,5.0,7.0,71.0,4.0,4.0,100.0,54.0,114.0,47.0,0.0,0.0,,0.0,0.0,,83.0,9.0,7.0,100.0,0.0,0.0,1.0,26.0,74.0,35.0,40.0,90.0,44.0,0.0,0.0,,0.0,82.0,12.0,52.0,23.0,1.0,3.0,33.0,13.0,19.0,68.0,25.0,72.0,35.0,0.0,0.0,,1.0,2.0,50.0,46.0,3.0,50.0,96.0,0.0,3.0
UFC Fight Night: Machado Garry vs. Prates,b2e3aca4cd363477,9bbd45774fb4a6eb,Michel Pereira,595db60957de51d3,Abus Magomedov,36b8f265bcd1b7a4,middleweight,0,Decision - Unanimous,3,300,3.0,Nick Berens,0.0,73.0,168.0,43.0,74.0,169.0,44.0,0.0,0.0,,0.0,24.0,27.0,90.0,30.0,27.0,50.0,54.0,19.0,28.0,68.0,72.0,166.0,43.0,1.0,2.0,50.0,0.0,0.0,,36.0,36.0,26.0,98.0,1.0,0.0,0.0,78.0,134.0,58.0,83.0,140.0,59.0,1.0,4.0,25.0,0.0,61.0,53.0,99.0,54.0,19.0,29.0,66.0,6.0,6.0,100.0,72.0,128.0,56.0,3.0,3.0,100.0,3.0,3.0,100.0,67.0,24.0,7.0,92.0,3.0,3.0
